sentence,doc_id
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Jeff<span style=""background-color: hsl(25, 100%, 80%);"">]</b> was eager to tell <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the old man<span style=""background-color: hsl(75, 100%, 80%);"">]</b> to end this story once and for all",doc_12405
"Arriving at <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span><b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the old man 's<span style=""background-color: hsl(75, 100%, 80%);"">]</b> mansion<span style=""background-color: hsl(50, 100%, 80%);"">]</b> , <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>they<span style=""background-color: hsl(0, 100%, 80%);"">]</b> found a car about to enter a fountain",doc_12405
Something had happened,doc_12405
"<h1>doc_5649</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Lee<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is an important witness in a big case , being escorted by police and questioned by reporters",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Al<span style=""background-color: hsl(25, 100%, 80%);"">]</b> walks near the guarded courtroom , hoping to get more news",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Al<span style=""background-color: hsl(25, 100%, 80%);"">]</b> goes home and tells a friend what <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> was able to learn from a guard",doc_12405
"Since <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Lee<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is busy , <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> ca n't go fishing today",doc_12405
"Richard takes careful notes on what <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Lee<span style=""background-color: hsl(0, 100%, 80%);"">]</b> has to say",doc_12405
"<h1>doc_5262</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Matt<span style=""background-color: hsl(0, 100%, 80%);"">]</b> explained <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the woman<span style=""background-color: hsl(25, 100%, 80%);"">]</b> the situation",doc_12405
"It was a complicated story , but <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>she<span style=""background-color: hsl(25, 100%, 80%);"">]</b> listened to every single word <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> said",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>He<span style=""background-color: hsl(0, 100%, 80%);"">]</b> peeked at a family photograph that was standing on the table",doc_12405
"Two parents and <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>a little girl<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>He<span style=""background-color: hsl(0, 100%, 80%);"">]</b> could n't believe how much <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>the little girl<span style=""background-color: hsl(50, 100%, 80%);"">]</b> has grown in the last years",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>She<span style=""background-color: hsl(25, 100%, 80%);"">]</b> listened to <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>him<span style=""background-color: hsl(0, 100%, 80%);"">]</b> , but the information was too much to digest",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>She<span style=""background-color: hsl(25, 100%, 80%);"">]</b> needed time to understand <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>her<span style=""background-color: hsl(25, 100%, 80%);"">]</b> feelings",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Matt<span style=""background-color: hsl(0, 100%, 80%);"">]</b> understood",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>He<span style=""background-color: hsl(0, 100%, 80%);"">]</b> could n't blame <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>her<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>He<span style=""background-color: hsl(0, 100%, 80%);"">]</b> left the house and walked out in the frozen city",doc_12405
"Time , <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> thought",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>She<span style=""background-color: hsl(25, 100%, 80%);"">]</b> just needs time",doc_12405
"<h1>doc_8676</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(0, 100%, 80%);"">]</b> was unable to pay <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> hospital bill",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(0, 100%, 80%);"">]</b> decided to sneak out",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(0, 100%, 80%);"">]</b> walked down the hallway",doc_12405
"No one noticed <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(0, 100%, 80%);"">]</b> was wearing pants",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(0, 100%, 80%);"">]</b> made it out of <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the building<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(0, 100%, 80%);"">]</b> was happy to get out of <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the hospital<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(0, 100%, 80%);"">]</b> had forgotten <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> shoes",doc_12405
The side walk was very hot,doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(0, 100%, 80%);"">]</b> made the best of a bad situation and started walking",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(0, 100%, 80%);"">]</b> was not going to pay <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the hospital<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"<h1>doc_1374</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Tom<span style=""background-color: hsl(0, 100%, 80%);"">]</b> was an experienced security officer",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>He<span style=""background-color: hsl(0, 100%, 80%);"">]</b> was taking care of <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the president 's son<span style=""background-color: hsl(25, 100%, 80%);"">]</b> , until they were <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>attacked<span style=""background-color: hsl(50, 100%, 80%);"">]</b> by terrorists who wanted to kidnap <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the child<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"When <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> saw <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>this<span style=""background-color: hsl(50, 100%, 80%);"">]</b> , <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> ran to <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the child<span style=""background-color: hsl(25, 100%, 80%);"">]</b> , passing by a fountain",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>He<span style=""background-color: hsl(0, 100%, 80%);"">]</b> then managed to reach <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>child<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>He<span style=""background-color: hsl(0, 100%, 80%);"">]</b> carried <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>her<span style=""background-color: hsl(25, 100%, 80%);"">]</b> and told <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>her<span style=""background-color: hsl(25, 100%, 80%);"">]</b> to hold <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>him<span style=""background-color: hsl(0, 100%, 80%);"">]</b> tightly",doc_12405
But more enemy forces were arriving,doc_12405
"It was time for <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>the old man<span style=""background-color: hsl(0, 100%, 80%);"">]</b> to get into action",doc_12405
"<h1>doc_1829</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Dolphin glasses<span style=""background-color: hsl(0, 100%, 80%);"">]</b> are sitting on <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the table next to the lamp<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>A man<span style=""background-color: hsl(50, 100%, 80%);"">]</b> is confused on why <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>the dolphins<span style=""background-color: hsl(0, 100%, 80%);"">]</b> are sitting there on <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the desk<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>He<span style=""background-color: hsl(50, 100%, 80%);"">]</b> pulls out <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>a dolphin paper with a photo of the animal on <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>it<span style=""background-color: hsl(75, 100%, 80%);"">]</b><span style=""background-color: hsl(75, 100%, 80%);"">]</b>",doc_12405
"Kids are standing on the street talking to <b><span style=""background-color: hsl(100, 100%, 80%);"">[</span>a woman on <b><span style=""background-color: hsl(125, 100%, 80%);"">[</span>a car<span style=""background-color: hsl(125, 100%, 80%);"">]</b><span style=""background-color: hsl(100, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(100, 100%, 80%);"">[</span>The woman on <b><span style=""background-color: hsl(125, 100%, 80%);"">[</span>the car<span style=""background-color: hsl(125, 100%, 80%);"">]</b><span style=""background-color: hsl(100, 100%, 80%);"">]</b> freaks out and starts to act very weird",doc_12405
"<h1>doc_317</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>A great group of soldiers on the u-boat waiting patiently",doc_12405
"<span style=""background-color: hsl(0, 100%, 80%);"">]</b> <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>They<span style=""background-color: hsl(0, 100%, 80%);"">]</b> see a possible enemy on the starboard side",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>They<span style=""background-color: hsl(0, 100%, 80%);"">]</b> are looking at the Captains waiting for orders",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Christian<span style=""background-color: hsl(25, 100%, 80%);"">]</b> is looking out and sees another ship about a 100 yeards away",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>He<span style=""background-color: hsl(25, 100%, 80%);"">]</b> alerts the other guys to what <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> has seen",doc_12405
"<b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>Samuel<span style=""background-color: hsl(50, 100%, 80%);"">]</b> takes notice and <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>the guys<span style=""background-color: hsl(0, 100%, 80%);"">]</b> are on alert",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>They<span style=""background-color: hsl(0, 100%, 80%);"">]</b> are all thinking through what to do next",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>The guys<span style=""background-color: hsl(0, 100%, 80%);"">]</b> are leaping into action , ready for what enemy may come",doc_12405
"<b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>He<span style=""background-color: hsl(50, 100%, 80%);"">]</b> is using those threatening eyes on the enemy",doc_12405
The recruits are called in to handle the situation,doc_12405
"<h1>doc_262</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Li<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is staring at an image",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>she<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is really sad",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Li<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is so sad that <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>she<span style=""background-color: hsl(0, 100%, 80%);"">]</b> shares tears",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Naomie<span style=""background-color: hsl(25, 100%, 80%);"">]</b> is really sick , <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>she<span style=""background-color: hsl(25, 100%, 80%);"">]</b> had sustained injuries from a car accident and had fell into a coma",doc_12405
"<b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>Jamie<span style=""background-color: hsl(50, 100%, 80%);"">]</b> is really devastated looking at <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span><b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>his<span style=""background-color: hsl(50, 100%, 80%);"">]</b> baby girl<span style=""background-color: hsl(25, 100%, 80%);"">]</b> in that condition",doc_12405
"<b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>He<span style=""background-color: hsl(50, 100%, 80%);"">]</b> promises to keep <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>her<span style=""background-color: hsl(25, 100%, 80%);"">]</b> safe from now on",doc_12405
"<h1>doc_4842</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Natalie<span style=""background-color: hsl(0, 100%, 80%);"">]</b> gets to the dance studio and sees <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Wynona<span style=""background-color: hsl(25, 100%, 80%);"">]</b> going through <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>the office drawers<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Natalie<span style=""background-color: hsl(0, 100%, 80%);"">]</b> asks <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Wynona<span style=""background-color: hsl(25, 100%, 80%);"">]</b> what exactly <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>she<span style=""background-color: hsl(25, 100%, 80%);"">]</b> is doing here and why is <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>she<span style=""background-color: hsl(25, 100%, 80%);"">]</b> going through <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span><b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the dance instructor 's<span style=""background-color: hsl(75, 100%, 80%);"">]</b> desk drawers<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Wynona<span style=""background-color: hsl(25, 100%, 80%);"">]</b> leaves in a haste and tells <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Natalie<span style=""background-color: hsl(0, 100%, 80%);"">]</b> that <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>she<span style=""background-color: hsl(25, 100%, 80%);"">]</b> thinks <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the dance instructor<span style=""background-color: hsl(75, 100%, 80%);"">]</b> is having an affair with one of the dancers",doc_12405
And that there are trade offs happening,doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Natalie<span style=""background-color: hsl(0, 100%, 80%);"">]</b> , knowing that it 's <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>her<span style=""background-color: hsl(0, 100%, 80%);"">]</b> <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Wynona<span style=""background-color: hsl(25, 100%, 80%);"">]</b> is speaking about is shocked that anyone knew",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Wynona<span style=""background-color: hsl(25, 100%, 80%);"">]</b> tells <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Natalie<span style=""background-color: hsl(0, 100%, 80%);"">]</b> that <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>she<span style=""background-color: hsl(0, 100%, 80%);"">]</b> needs to find out the facts",doc_12405
"And that <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>she<span style=""background-color: hsl(0, 100%, 80%);"">]</b> will",doc_12405
"<h1>doc_4689</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Roger , Gary and David<span style=""background-color: hsl(0, 100%, 80%);"">]</b> are the chief army officers , who sent <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>a group of soldiers<span style=""background-color: hsl(25, 100%, 80%);"">]</b> in <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>a military chopper<span style=""background-color: hsl(50, 100%, 80%);"">]</b> to find out <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>missing soldiers<span style=""background-color: hsl(75, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>The troops of soldiers<span style=""background-color: hsl(25, 100%, 80%);"">]</b> started searching <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the missing army members<span style=""background-color: hsl(75, 100%, 80%);"">]</b> but <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>they<span style=""background-color: hsl(25, 100%, 80%);"">]</b> found <b><span style=""background-color: hsl(100, 100%, 80%);"">[</span>few bodies<span style=""background-color: hsl(100, 100%, 80%);"">]</b> lying down on a nearby vacant area",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>They<span style=""background-color: hsl(25, 100%, 80%);"">]</b> landed <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span><b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>their<span style=""background-color: hsl(25, 100%, 80%);"">]</b> helicopter<span style=""background-color: hsl(50, 100%, 80%);"">]</b> and realized that <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the army members <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>they<span style=""background-color: hsl(25, 100%, 80%);"">]</b> were searching<span style=""background-color: hsl(75, 100%, 80%);"">]</b> were dead",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>They<span style=""background-color: hsl(25, 100%, 80%);"">]</b> brought back <b><span style=""background-color: hsl(100, 100%, 80%);"">[</span>the dead bodies of <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the army members<span style=""background-color: hsl(75, 100%, 80%);"">]</b><span style=""background-color: hsl(100, 100%, 80%);"">]</b> to <b><span style=""background-color: hsl(125, 100%, 80%);"">[</span><b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>their<span style=""background-color: hsl(25, 100%, 80%);"">]</b> camp<span style=""background-color: hsl(125, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Roger , Gary and David<span style=""background-color: hsl(0, 100%, 80%);"">]</b> got deeply affected by this news and <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>they<span style=""background-color: hsl(0, 100%, 80%);"">]</b> ordered <b><span style=""background-color: hsl(150, 100%, 80%);"">[</span><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>their<span style=""background-color: hsl(0, 100%, 80%);"">]</b> first aid officer , Donald<span style=""background-color: hsl(150, 100%, 80%);"">]</b> , to find out how <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the missing army members<span style=""background-color: hsl(75, 100%, 80%);"">]</b> got killed",doc_12405
"<b><span style=""background-color: hsl(150, 100%, 80%);"">[</span>Donald<span style=""background-color: hsl(150, 100%, 80%);"">]</b> with <b><span style=""background-color: hsl(150, 100%, 80%);"">[</span>his<span style=""background-color: hsl(150, 100%, 80%);"">]</b> first aid box rushed towards <b><span style=""background-color: hsl(125, 100%, 80%);"">[</span>the camp<span style=""background-color: hsl(125, 100%, 80%);"">]</b> to serve the order",doc_12405
"<h1>doc_8135</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>A gay man<span style=""background-color: hsl(0, 100%, 80%);"">]</b> stares provocatively at <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Aaron<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Aaron<span style=""background-color: hsl(25, 100%, 80%);"">]</b> is appalled by <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>the man 's<span style=""background-color: hsl(0, 100%, 80%);"">]</b> staring<span style=""background-color: hsl(50, 100%, 80%);"">]</b> , as <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> is ignorant to the human side of people being gay",doc_12405
"<b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>Another man<span style=""background-color: hsl(75, 100%, 80%);"">]</b> starts heckling <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>the gay man<span style=""background-color: hsl(0, 100%, 80%);"">]</b> for <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> staring<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>Eddie<span style=""background-color: hsl(75, 100%, 80%);"">]</b> feels sorry for <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>the gay man<span style=""background-color: hsl(0, 100%, 80%);"">]</b> , and is saddened by the fact that <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> lives in a time period where gay people ca n't be gay",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>The gay man<span style=""background-color: hsl(0, 100%, 80%);"">]</b> puckers <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> lips and doubles down on <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> advances",doc_12405
"<h1>doc_5987</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Colin<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is telling a gripping story about a love affair <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> had with <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>a maid<span style=""background-color: hsl(25, 100%, 80%);"">]</b> to <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> friends at a campfire",doc_12405
Julian and Kristin are listening intently,doc_12405
"Ralph asks <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Colin<span style=""background-color: hsl(0, 100%, 80%);"">]</b> why <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> left <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the woman<span style=""background-color: hsl(25, 100%, 80%);"">]</b> in the end",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Colin<span style=""background-color: hsl(0, 100%, 80%);"">]</b> explains that <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> could n't handle the pressure of fathering a child that was n't <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>He<span style=""background-color: hsl(0, 100%, 80%);"">]</b> explains that <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the maid<span style=""background-color: hsl(25, 100%, 80%);"">]</b> had been married before and had a child from that marriage",doc_12405
<h1>doc_6377</h1>People are sitting in a car in a car talking over the plan,doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Sean and Robert<span style=""background-color: hsl(0, 100%, 80%);"">]</b> are waiting for <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the target<span style=""background-color: hsl(25, 100%, 80%);"">]</b> to walk out",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>They<span style=""background-color: hsl(0, 100%, 80%);"">]</b> look onto the building waiting to see if <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> will come out",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>They<span style=""background-color: hsl(0, 100%, 80%);"">]</b> wait and know that <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the target<span style=""background-color: hsl(25, 100%, 80%);"">]</b> is not going to be coming out",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>They<span style=""background-color: hsl(0, 100%, 80%);"">]</b> begin to talk about where <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the target<span style=""background-color: hsl(25, 100%, 80%);"">]</b> could be instead",doc_12405
"<h1>doc_12403</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Harrison<span style=""background-color: hsl(0, 100%, 80%);"">]</b> looks out to <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the big boat nearby<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>He<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is very worried the enemy could be hiding in <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>it<span style=""background-color: hsl(25, 100%, 80%);"">]</b> ,",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Harrison<span style=""background-color: hsl(0, 100%, 80%);"">]</b> decides it is best for them to sail away from <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the boat<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Harrison<span style=""background-color: hsl(0, 100%, 80%);"">]</b> rushes inside to find <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>Karen<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>Karen<span style=""background-color: hsl(50, 100%, 80%);"">]</b> is very concerned as well by <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the boat ’s<span style=""background-color: hsl(25, 100%, 80%);"">]</b> presence",doc_12405
"Chaos breaks out on <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the boat<span style=""background-color: hsl(25, 100%, 80%);"">]</b> as the fear is growing ,",doc_12405
"<h1>doc_8217</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Joel<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is teaching <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> chemistry class about <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Newton 's laws of motion<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_12405
